data,hora,lat,lon,alt,radio,custo,rssi,ipv4Address,ip,macsource,macdestination,action,enabled,rate,signal_ok,age,stats,encapId,txpower,version,linkLocalAddress
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,77447,-82,172.23.66.31,172.23.66.33, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,0,-86,172.23.66.31,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,87593,-73,172.23.66.31,172.23.67.129, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,72421,-89,172.23.66.31,172.23.66.27, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,77447,-84,172.23.66.31,172.23.66.33, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,72421,-65,172.23.66.31,172.23.66.27, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,68684,-69,172.23.66.31,172.23.66.15, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,86033,-100,172.23.66.31,172.23.66.14, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,83410,-100,172.23.66.31,172.23.67.206, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,82150,-82,172.23.66.31,172.23.66.83, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,87591,-81,172.23.66.31,172.23.67.152, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,87593,-74,172.23.66.31,172.23.67.129, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,72465,-103,172.23.66.31,172.23.66.64, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,87591,-100,172.23.66.31,172.23.67.152, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,0,-77,172.23.66.31,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,42825,-77,172.23.66.31,172.23.67.115, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,0,-104,172.23.66.31,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91340833333333,100,LX5,0,-108,172.23.66.31,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,0,-80,172.23.66.31,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:01,-20.469403333333332,-43.91339333333333,100,LX5,66083,-102,172.23.66.31,172.23.66.23, , ,0,1,0,0,0,0,0,0,11.24.2, 
