data,hora,lat,lon,alt,radio,custo,rssi,ipv4Address,ip,macsource,macdestination,action,enabled,rate,signal_ok,age,stats,encapId,txpower,version,linkLocalAddress
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,73604,-77,172.23.67.123,172.23.66.67, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,53803,-93,172.23.67.123,172.23.67.241, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,79447,-80,172.23.67.123,172.23.67.119, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,87575,-64,172.23.67.123,172.23.67.214, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,0,-102,172.23.67.123,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483011666666666,-43.91704333333333,100,LX5,79447,-84,172.23.67.123,172.23.67.119, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483034999999997,-43.91702,100,LX5,79447,-80,172.23.67.123,172.23.67.119, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483034999999997,-43.91702,100,LX5,87575,-70,172.23.67.123,172.23.67.214, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483034999999997,-43.91702,100,LX5,53803,-92,172.23.67.123,172.23.67.241, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483034999999997,-43.91702,100,LX5,87575,-64,172.23.67.123,172.23.67.214, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:16,-20.483034999999997,-43.91702,100,LX5,66083,-101,172.23.67.123,172.23.66.23, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:17,-20.483144999999997,-43.91701166666667,100,LX5,79447,-79,172.23.67.123,172.23.67.119, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:17,-20.483144999999997,-43.91701166666667,100,LX5,73604,-77,172.23.67.123,172.23.66.67, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:17,-20.483144999999997,-43.91701166666667,100,LX5,87291,-99,172.23.67.123,172.23.66.241, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-21,09:17,-20.483144999999997,-43.91701166666667,100,LX5,79447,-85,172.23.67.123,172.23.67.119, , ,0,1,0,0,0,0,0,0,11.24.2, 
