data,hora,lat,lon,alt,radio,custo,rssi,ipv4Address,ip,macsource,macdestination,action,enabled,rate,signal_ok,age,stats,encapId,txpower,version,linkLocalAddress
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,0,-90,172.23.67.145,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,0,-94,172.23.67.145,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,87578,-90,172.23.67.145,172.23.67.159, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,42950,-81,172.23.67.145,172.23.67.156, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,82149,-91,172.23.67.145,172.23.66.47, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,77447,-86,172.23.67.145,172.23.66.33, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,0,-96,172.23.67.145,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,87277,-90,172.23.67.145,172.23.67.147, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,79394,-90,172.23.67.145,172.23.67.131, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,79449,-90,172.23.67.145,172.23.67.154, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,80109,-86,172.23.67.145,172.23.67.140, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,87372,-94,172.23.67.145,172.23.67.108, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,82151,-100,172.23.67.145,172.23.66.226, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,73605,-88,172.23.67.145,172.23.66.20, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,87588,-101,172.23.67.145,172.23.67.144, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,83413,-104,172.23.67.145,172.23.66.239, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,0,-91,172.23.67.145,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,73605,-79,172.23.67.145,172.23.66.20, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,85229,-90,172.23.67.145,172.23.66.243, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,68470,-91,172.23.67.145,172.23.66.8, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,77448,-94,172.23.67.145,172.23.66.37, , ,0,1,0,0,0,0,0,0,11.24.2, 
2023-11-22,10:00,-20.468369999999997,-43.930503333333334,100,LX5,0,-94,172.23.67.145,0.0.0.0, , ,0,1,0,0,0,0,0,0,11.24.2, 
