172.23.75.24;2023-10-23 10:32:09.620643;Erro;Erro;
172.23.75.24;2023-10-23 10:32:38.288577;Erro;Erro;
172.23.75.24;2023-10-23 10:33:47.952652;Erro;Erro;
172.23.75.24;2023-10-23 10:34:26.824583;Erro;Erro;
172.23.75.24;2023-10-23 10:34:59.596577;Erro;Erro;
172.23.75.24;2023-10-23 10:35:32.360592;Erro;Erro;
172.23.75.24;2023-10-23 10:36:07.180586;Erro;Erro;
172.23.75.24;2023-10-23 10:36:39.956590;Erro;Erro;
172.23.75.24;2023-10-23 10:37:14.760628;Erro;Erro;
172.23.75.24;2023-10-23 10:37:49.572892;Erro;Erro;
172.23.75.24;2023-10-23 10:38:24.392588;Erro;Erro;
172.23.75.24;2023-10-23 10:38:57.164588;Erro;Erro;
172.23.75.24;2023-10-23 10:39:31.965368;Erro;Erro;
172.23.75.24;2023-10-23 10:40:04.740585;Erro;Erro;
172.23.75.24;2023-10-23 10:40:39.592597;Erro;Erro;
172.23.75.24;2023-10-23 10:41:12.336603;Erro;Erro;
172.23.75.24;2023-10-23 10:41:49.180955;Erro;Erro;
172.23.75.24;2023-10-23 10:42:24.032595;Erro;Erro;
172.23.75.24;2023-10-23 10:42:56.784586;Erro;Erro;
172.23.75.24;2023-10-23 10:43:31.600586;Erro;Erro;
172.23.75.24;2023-10-23 10:44:04.412631;Erro;Erro;
172.23.75.24;2023-10-23 10:44:39.208581;Erro;Erro;
172.23.75.24;2023-10-23 10:45:11.960601;Erro;Erro;
172.23.75.24;2023-10-23 10:45:46.760628;Erro;Erro;
172.23.75.24;2023-10-23 10:46:23.624586;Erro;Erro;
172.23.75.24;2023-10-23 10:46:58.436586;Erro;Erro;
172.23.75.24;2023-10-23 10:47:31.228613;Erro;Erro;
172.23.75.24;2023-10-23 10:48:03.980595;Erro;Erro;
172.23.75.24;2023-10-23 10:48:38.796561;Erro;Erro;
172.23.75.24;2023-10-23 10:49:13.620613;Erro;Erro;
172.23.75.24;2023-10-23 10:49:46.380598;Erro;Erro;
172.23.75.24;2023-10-23 10:50:23.248587;Erro;Erro;
172.23.75.24;2023-10-23 10:50:58.072610;Erro;Erro;
172.23.75.24;2023-10-23 10:51:30.832583;Erro;Erro;
172.23.75.24;2023-10-23 10:52:05.636588;Erro;Erro;
172.23.75.24;2023-10-23 10:52:38.476609;Erro;Erro;
172.23.75.24;2023-10-23 10:53:13.240584;Erro;Erro;
172.23.75.24;2023-10-23 10:53:48.056940;Erro;Erro;
172.23.75.24;2023-10-23 10:54:22.848866;Erro;Erro;
172.23.75.24;2023-10-23 10:54:57.700590;Erro;Erro;
172.23.75.24;2023-10-23 10:55:32.492587;Erro;Erro;
172.23.75.24;2023-10-23 10:56:05.260592;Erro;Erro;
172.23.75.24;2023-10-23 10:56:40.072613;Erro;Erro;
172.23.75.24;2023-10-23 10:57:12.864597;Erro;Erro;
172.23.75.24;2023-10-23 10:57:49.732512;Erro;Erro;
172.23.75.24;2023-10-23 10:58:24.536603;Erro;Erro;
172.23.75.24;2023-10-23 10:58:57.296630;Erro;Erro;
172.23.75.24;2023-10-23 10:59:32.124610;Erro;Erro;
172.23.75.24;2023-10-23 11:00:04.876589;Erro;Erro;
172.23.75.24;2023-10-23 11:00:39.684656;Erro;Erro;
