172.23.74.14;2023-10-23 10:29:57.569623;-20.454749282;-43.918077070
172.23.74.14;2023-10-23 10:30:27.354191;-20.454748561;-43.918077221
172.23.74.14;2023-10-23 10:31:37.585816;-20.454747572;-43.918077333
172.23.74.14;2023-10-23 10:32:14.240155;-20.454747475;-43.918077459
172.23.74.14;2023-10-23 10:32:47.895961;-20.454797656;-43.918088453
172.23.74.14;2023-10-23 10:33:21.021328;-20.455133886;-43.918164439
172.23.74.14;2023-10-23 10:33:55.165395;-20.455173439;-43.918173326
172.23.74.14;2023-10-23 10:34:29.459959;-20.455173861;-43.918172788
172.23.74.14;2023-10-23 10:35:02.832455;-20.455173727;-43.918173766
172.23.74.14;2023-10-23 10:35:38.079838;-20.455173532;-43.918174924
172.23.74.14;2023-10-23 10:36:13.677396;-20.455173178;-43.918175530
172.23.74.14;2023-10-23 10:36:46.877394;-20.455272535;-43.918194178
172.23.74.14;2023-10-23 10:37:20.902075;-20.455340674;-43.918411540
172.23.74.14;2023-10-23 10:37:54.561428;-20.455504011;-43.918359922
172.23.74.14;2023-10-23 10:38:28.017411;-20.455503200;-43.918360248
172.23.74.14;2023-10-23 10:39:02.043046;-20.455503120;-43.918362206
172.23.74.14;2023-10-23 10:39:36.521582;-20.455502773;-43.918362730
172.23.74.14;2023-10-23 10:40:12.713408;-20.455503167;-43.918362767
172.23.74.14;2023-10-23 10:40:46.361857;-20.455503245;-43.918362490
172.23.74.14;2023-10-23 10:41:20.568598;-20.455499097;-43.918365876
172.23.74.14;2023-10-23 10:41:54.095151;-20.454857702;-43.918339163
172.23.74.14;2023-10-23 10:42:27.515453;-20.454269896;-43.916778996
172.23.74.14;2023-10-23 10:43:01.204530;-20.455574308;-43.916074806
172.23.74.14;2023-10-23 10:43:35.942932;-20.457727599;-43.917032695
172.23.74.14;2023-10-23 10:44:12.719330;-20.459284874;-43.918889371
172.23.74.14;2023-10-23 10:44:46.482896;-20.461053551;-43.918779570
172.23.74.14;2023-10-23 10:45:21.365777;-20.461203076;-43.918465225
172.23.74.14;2023-10-23 10:45:53.628670;-20.462744424;-43.919326314
172.23.74.14;2023-10-23 10:46:27.509869;-20.464448829;-43.920331934
172.23.74.14;2023-10-23 10:47:01.811255;-20.466253913;-43.921488377
