172.23.66.223;2023-08-25 09:32:43.625836;Erro;Erro;
172.23.66.223;2023-08-25 09:40:22.058850;Erro;Erro;
172.23.66.223;2023-08-25 09:45:38.233668;Erro;Erro;
172.23.66.223;2023-08-29 08:02:31.840413;Erro;Erro;
172.23.66.223;2023-08-29 08:08:02.561614;Erro;Erro;
172.23.66.223;2023-08-29 08:08:46.278422;Erro;Erro;
172.23.66.223;2023-08-29 08:12:17.227398;Erro;Erro;
172.23.66.223;2023-08-29 08:16:41.415186;Erro;Erro;
172.23.66.223;2023-08-29 12:06:29.966201;Erro;Erro;
172.23.66.223;2023-08-30 11:02:22.329724;Erro;Erro;
172.23.66.223;2023-08-30 11:03:50.389397;Erro;Erro;
172.23.66.223;2023-08-30 11:07:32.000069;Erro;Erro;
172.23.66.223;2023-08-30 11:13:25.715438;Erro;Erro;
172.23.66.223;2023-08-30 11:13:57.768699;Erro;Erro;
172.23.66.223;2023-08-30 11:18:11.301837;Erro;Erro;
172.23.66.223;2023-08-30 11:21:04.630200;Erro;Erro;
172.23.66.223;2023-08-30 11:26:05.896963;Erro;Erro;
172.23.66.223;2023-08-30 11:27:21.465164;Erro;Erro;
