172.23.66.132;2023-08-24 14:27:23.099166;Erro;Erro;
172.23.66.132;2023-08-25 09:32:54.197662;Erro;Erro;
172.23.66.132;2023-08-25 09:40:15.932215;Erro;Erro;
172.23.66.132;2023-08-29 08:02:31.838943;Erro;Erro;
172.23.66.132;2023-08-29 08:05:55.853151;Erro;Erro;
172.23.66.132;2023-08-29 08:09:06.758436;Erro;Erro;
172.23.66.132;2023-08-29 08:11:15.788809;Erro;Erro;
172.23.66.132;2023-08-29 08:16:40.665279;Erro;Erro;
172.23.66.132;2023-08-29 12:04:33.839241;Erro;Erro;
172.23.66.132;2023-08-30 11:02:59.189383;Erro;Erro;
172.23.66.132;2023-08-30 11:03:08.035555;Erro;Erro;
172.23.66.132;2023-08-30 11:07:23.593778;Erro;Erro;
172.23.66.132;2023-08-30 11:13:22.779026;Erro;Erro;
172.23.66.132;2023-08-30 11:14:25.914703;Erro;Erro;
172.23.66.132;2023-08-30 11:14:35.510553;Erro;Erro;
172.23.66.132;2023-08-30 11:22:08.117079;Erro;Erro;
172.23.66.132;2023-08-30 11:24:51.957102;Erro;Erro;
172.23.66.132;2023-08-30 11:26:48.705351;Erro;Erro;
