172.23.74.224;2023-10-23 10:29:58.439761;-20.455084236;-43.918136818
172.23.74.224;2023-10-23 10:30:27.988470;-20.455084218;-43.918136955
172.23.74.224;2023-10-23 10:31:38.413365;-20.455084534;-43.918137305
172.23.74.224;2023-10-23 10:32:15.609382;-20.455157489;-43.918182535
172.23.74.224;2023-10-23 10:32:48.706994;-20.455285156;-43.918442302
172.23.74.224;2023-10-23 10:33:22.602270;-20.455490760;-43.918370994
172.23.74.224;2023-10-23 10:33:55.973857;-20.455489887;-43.918370226
172.23.74.224;2023-10-23 10:34:30.208565;-20.455490143;-43.918372799
172.23.74.224;2023-10-23 10:35:03.843500;-20.455489912;-43.918373340
172.23.74.224;2023-10-23 10:35:40.013311;-20.455485520;-43.918373312
172.23.74.224;2023-10-23 10:36:14.324657;-20.454299422;-43.917916950
172.23.74.224;2023-10-23 10:36:47.706688;-20.454565683;-43.916129705
172.23.74.224;2023-10-23 10:37:21.301741;-20.456801366;-43.916411660
172.23.74.224;2023-10-23 10:37:55.489817;-20.458096757;-43.917793424
172.23.74.224;2023-10-23 10:38:29.112428;-20.459904179;-43.918961978
172.23.74.224;2023-10-23 10:39:02.766085;-20.461993919;-43.918791358
172.23.74.224;2023-10-23 10:39:38.017044;-20.464081943;-43.920071642
172.23.74.224;2023-10-23 10:40:13.614782;-20.466166900;-43.921428879
172.23.74.224;2023-10-23 10:40:47.017401;-20.468194618;-43.922550343
172.23.74.224;2023-10-23 10:41:20.729311;-20.470461985;-43.922937458
172.23.74.224;2023-10-23 10:41:54.334760;-20.471685535;-43.924452001
172.23.74.224;2023-10-23 10:42:28.169233;-20.472230527;-43.925882102
172.23.74.224;2023-10-23 10:43:02.100873;-20.473204679;-43.926750056
172.23.74.224;2023-10-23 10:43:36.661471;-20.474549651;-43.927103807
172.23.74.224;2023-10-23 10:44:13.693456;-20.475638932;-43.928123107
172.23.74.224;2023-10-23 10:44:47.771639;-20.476832540;-43.928848908
172.23.74.224;2023-10-23 10:45:20.950114;-20.478058580;-43.929250142
172.23.74.224;2023-10-23 10:45:54.609964;-20.479095680;-43.930171084
172.23.74.224;2023-10-23 10:46:28.574322;-20.478627838;-43.931858575
172.23.74.224;2023-10-23 10:47:02.362755;-20.478076407;-43.933919032
172.23.74.224;2023-10-23 10:47:36.194395;-20.478469591;-43.936320513
172.23.74.224;2023-10-23 10:48:13.597490;-20.478129655;-43.938891697
172.23.74.224;2023-10-23 10:48:47.097429;-20.476068547;-43.939689830
172.23.74.224;2023-10-23 10:49:20.698874;-20.473768390;-43.939409347
172.23.74.224;2023-10-23 10:49:54.489429;-20.471520956;-43.939321171
172.23.74.224;2023-10-23 10:50:28.172636;-20.469973467;-43.940337379
172.23.74.224;2023-10-23 10:51:02.382886;-20.469453284;-43.941054135
172.23.74.224;2023-10-23 10:51:36.825375;-20.469413018;-43.941180551
172.23.74.224;2023-10-23 10:52:13.445133;-20.469460168;-43.941104035
172.23.74.224;2023-10-23 10:52:47.027522;-20.471328260;-43.939410279
172.23.74.224;2023-10-23 10:53:22.023984;-20.475027591;-43.939736373
172.23.74.224;2023-10-23 10:53:55.401075;-20.477158960;-43.939781416
172.23.74.224;2023-10-23 10:54:29.112339;-20.478641061;-43.936592076
172.23.74.224;2023-10-23 10:55:03.333282;-20.478456884;-43.932522332
172.23.74.224;2023-10-23 10:55:38.122508;-20.477903818;-43.929091701
172.23.74.224;2023-10-23 10:56:13.894564;-20.474319575;-43.926823539
172.23.74.224;2023-10-23 10:56:47.876212;-20.471754334;-43.924229421
172.23.74.224;2023-10-23 10:57:24.753204;-20.469028581;-43.922618411
172.23.74.224;2023-10-23 10:57:55.193400;-20.465901592;-43.921085054
172.23.74.224;2023-10-23 10:58:29.456418;-20.463464588;-43.919557132
172.23.74.224;2023-10-23 10:59:03.126696;-20.462429414;-43.918992447
172.23.74.224;2023-10-23 10:59:42.537069;-20.461366319;-43.919012091
172.23.74.224;2023-10-23 11:00:12.593162;-20.462043583;-43.919667940
172.23.74.224;2023-10-23 11:00:45.874684;-20.462844204;-43.921325087
172.23.74.224;2023-10-23 11:01:19.803803;-20.461807402;-43.921172109
172.23.74.224;2023-10-23 11:01:53.667442;-20.461117295;-43.921124694
172.23.74.224;2023-10-23 11:02:28.843516;-20.459980776;-43.922343455
172.23.74.224;2023-10-23 11:03:01.793430;-20.459923688;-43.923164531
172.23.74.224;2023-10-23 11:03:35.492786;-20.460077366;-43.923476871
172.23.74.224;2023-10-23 11:04:13.636616;-20.459436882;-43.924629047
172.23.74.224;2023-10-23 11:04:46.864084;-20.456827032;-43.922890137
172.23.74.224;2023-10-23 11:05:20.845756;-20.453324219;-43.922886191
172.23.74.224;2023-10-23 11:05:54.617649;-20.449723362;-43.924044746
172.23.74.224;2023-10-23 11:06:28.859804;-20.445898105;-43.923334110
172.23.74.224;2023-10-23 11:07:02.493467;-20.445293605;-43.919934231
172.23.74.224;2023-10-23 11:07:36.703441;-20.445295200;-43.919930434
172.23.74.224;2023-10-23 11:08:12.903679;-20.445852881;-43.919063070
172.23.74.224;2023-10-23 11:08:46.551135;-20.445859511;-43.919034333
172.23.74.224;2023-10-23 11:09:20.584918;-20.445859565;-43.919034193
172.23.74.224;2023-10-23 11:09:54.185749;-20.445859296;-43.919033106
172.23.74.224;2023-10-23 11:10:28.429171;-20.445859261;-43.919032396
172.23.74.224;2023-10-23 11:11:02.774139;-20.445858806;-43.919032190
172.23.74.224;2023-10-23 11:11:37.211999;-20.445733400;-43.919444265
172.23.74.224;2023-10-23 11:12:15.664441;-20.444922840;-43.921079608
172.23.74.224;2023-10-23 11:12:45.885472;-20.445095182;-43.922891807
172.23.74.224;2023-10-23 11:13:19.251582;-20.446726799;-43.923686133
172.23.74.224;2023-10-23 11:13:53.328366;-20.449003094;-43.924075821
172.23.74.224;2023-10-23 11:14:27.621574;-20.451329305;-43.923969468
172.23.74.224;2023-10-23 11:15:01.505982;-20.453419814;-43.922916290
172.23.74.224;2023-10-23 11:15:35.324273;-20.455690453;-43.922627277
172.23.74.224;2023-10-23 11:16:13.368678;-20.457897036;-43.923998809
172.23.74.224;2023-10-23 11:16:46.373797;-20.459981306;-43.924767421
172.23.74.224;2023-10-23 11:17:20.339567;-20.461468440;-43.926205899
172.23.74.224;2023-10-23 11:17:54.051627;-20.462311032;-43.928334105
172.23.74.224;2023-10-23 11:18:27.798704;-20.464303263;-43.929260365
172.23.74.224;2023-10-23 11:19:02.145964;-20.465413415;-43.929986763
172.23.74.224;2023-10-23 11:19:35.681450;-20.466569964;-43.930527327
172.23.74.224;2023-10-23 11:20:13.713029;-20.467889803;-43.931471492
172.23.74.224;2023-10-23 11:20:47.086133;-20.467966073;-43.932468901
172.23.74.224;2023-10-23 11:21:20.949299;-20.470233676;-43.932429886
172.23.74.224;2023-10-23 11:21:55.088194;-20.471954167;-43.934006917
172.23.74.224;2023-10-23 11:22:28.996489;-20.473146574;-43.936167476
172.23.74.224;2023-10-23 11:23:02.474768;-20.474845901;-43.937845562
172.23.74.224;2023-10-23 11:23:37.579852;-20.476589678;-43.939597667
172.23.74.224;2023-10-23 11:24:13.821114;-20.478786269;-43.939835162
172.23.74.224;2023-10-23 11:24:47.583574;-20.479736406;-43.937995043
172.23.74.224;2023-10-23 11:25:21.159669;-20.479925781;-43.936892647
172.23.74.224;2023-10-23 11:25:55.177207;-20.480261676;-43.936783383
172.23.74.224;2023-10-23 11:26:29.185492;-20.480262385;-43.936783431
172.23.74.224;2023-10-23 11:27:03.064633;-20.480324110;-43.936787719
172.23.74.224;2023-10-23 11:27:37.792002;-20.480347447;-43.937220087
172.23.74.224;2023-10-23 11:28:13.881375;-20.480638649;-43.936854134
172.23.74.224;2023-10-23 11:28:47.401183;-20.480634767;-43.936853428
172.23.74.224;2023-10-23 11:29:21.597396;-20.480108012;-43.937482341
172.23.74.224;2023-10-23 11:29:56.058033;-20.478632973;-43.939874892
172.23.74.224;2023-10-23 11:30:29.343416;-20.477488508;-43.940147877
172.23.74.224;2023-10-23 11:31:03.255550;-20.476299573;-43.939032953
172.23.74.224;2023-10-23 11:31:37.086473;-20.474045879;-43.936995865
172.23.74.224;2023-10-23 11:32:13.808151;-20.472243537;-43.934414402
172.23.74.224;2023-10-23 11:32:47.692583;-20.469725736;-43.932324477
172.23.74.224;2023-10-23 11:33:21.235473;-20.467092684;-43.932346235
172.23.74.224;2023-10-23 11:33:55.341404;-20.464719297;-43.931358683
172.23.74.224;2023-10-23 11:34:29.230789;-20.461141360;-43.930215599
172.23.74.224;2023-10-23 11:35:03.157592;-20.458349386;-43.927475632
172.23.74.224;2023-10-23 11:35:37.399551;-20.454655870;-43.926569782
172.23.74.224;2023-10-23 11:36:13.757790;-20.453351278;-43.924694630
172.23.74.224;2023-10-23 11:36:47.548685;-20.453457166;-43.922771139
172.23.74.224;2023-10-23 11:37:22.073987;-20.449853522;-43.924049148
172.23.74.224;2023-10-23 11:37:55.662184;-20.446144496;-43.923369231
172.23.74.224;2023-10-23 11:38:29.240404;-20.445126068;-43.920458349
172.23.74.224;2023-10-23 11:39:03.238794;-20.445773722;-43.919244279
172.23.74.224;2023-10-23 11:39:38.629779;-20.445774864;-43.919242470
172.23.74.224;2023-10-23 11:40:14.494698;-20.445775548;-43.919241677
172.23.74.224;2023-10-23 11:40:47.523932;-20.445774603;-43.919242589
172.23.74.224;2023-10-23 11:41:21.747384;-20.445774297;-43.919243114
172.23.74.224;2023-10-23 11:41:55.540041;-20.445774454;-43.919243148
172.23.74.224;2023-10-23 11:42:29.597156;-20.445856564;-43.919033093
172.23.74.224;2023-10-23 11:43:03.444124;-20.445855923;-43.919033778
172.23.74.224;2023-10-23 11:43:38.649565;-20.445854857;-43.919035493
172.23.74.224;2023-10-23 11:44:17.083167;-20.445855409;-43.919035669
172.23.74.224;2023-10-23 11:44:47.664444;-20.445855897;-43.919035538
172.23.74.224;2023-10-23 11:45:21.710885;-20.445823091;-43.919493490
172.23.74.224;2023-10-23 11:45:56.112829;-20.445347725;-43.919695360
172.23.74.224;2023-10-23 11:46:29.613171;-20.445326126;-43.919526185
172.23.74.224;2023-10-23 11:47:05.408593;-20.445326834;-43.919526522
172.23.74.224;2023-10-23 11:47:37.435943;-20.445326634;-43.919526211
172.23.74.224;2023-10-23 11:48:13.395076;-20.445324513;-43.919526756
172.23.74.224;2023-10-23 11:48:47.149254;-20.445322931;-43.919526997
172.23.74.224;2023-10-23 11:49:20.671398;-20.445322451;-43.919526655
172.23.74.224;2023-10-23 11:49:54.669155;-20.445322553;-43.919526202
172.23.74.224;2023-10-23 11:50:29.282169;-20.445322582;-43.919526137
172.23.74.224;2023-10-23 11:51:02.745428;-20.445322590;-43.919526131
172.23.74.224;2023-10-23 11:51:37.542682;-20.445322771;-43.919525925
172.23.74.224;2023-10-23 11:52:13.485809;-20.445322878;-43.919525780
172.23.74.224;2023-10-23 11:52:47.145397;-20.445321727;-43.919527242
172.23.74.224;2023-10-23 11:53:21.010061;-20.445320151;-43.919530803
172.23.74.224;2023-10-23 11:53:54.915779;-20.445319822;-43.919531908
172.23.74.224;2023-10-23 11:54:28.784419;-20.445320649;-43.919531717
172.23.74.224;2023-10-23 11:55:03.000473;-20.445321475;-43.919531179
172.23.74.224;2023-10-23 11:55:36.719869;-20.445321493;-43.919531095
172.23.74.224;2023-10-23 11:56:13.002768;-20.445321110;-43.919531262
172.23.74.224;2023-10-23 11:56:46.881511;-20.445320857;-43.919531270
172.23.74.224;2023-10-23 11:57:20.733008;-20.445320760;-43.919531006
172.23.74.224;2023-10-23 11:57:54.629434;-20.445320640;-43.919530420
172.23.74.224;2023-10-23 11:58:28.398458;-20.445320544;-43.919529315
172.23.74.224;2023-10-23 11:59:02.649478;-20.445320444;-43.919528148
172.23.74.224;2023-10-23 11:59:35.901357;-20.445320405;-43.919527145
172.23.74.224;2023-10-23 12:00:12.911462;-20.445320268;-43.919526723
172.23.74.224;2023-10-23 12:00:46.843869;-20.445320024;-43.919526730
172.23.74.224;2023-10-23 12:01:20.387784;-20.445319712;-43.919526837
172.23.74.224;2023-10-23 12:01:54.486705;-20.445319419;-43.919527007
172.23.74.224;2023-10-23 12:02:28.268500;-20.445319207;-43.919527218
172.23.74.224;2023-10-23 12:03:02.416622;-20.445319031;-43.919527451
172.23.74.224;2023-10-23 12:03:36.196695;-20.445318852;-43.919527675
172.23.74.224;2023-10-23 12:04:12.549631;-20.445318688;-43.919527869
172.23.74.224;2023-10-23 12:04:47.125971;-20.445318632;-43.919527953
172.23.74.224;2023-10-23 12:05:21.053937;-20.445318654;-43.919528009
172.23.74.224;2023-10-23 12:05:55.002859;-20.445318733;-43.919528130
172.23.74.224;2023-10-23 12:06:28.637122;-20.445318894;-43.919528282
172.23.74.224;2023-10-23 12:07:02.435524;-20.445319200;-43.919528409
172.23.74.224;2023-10-23 12:07:37.293448;-20.445319518;-43.919528496
172.23.74.224;2023-10-23 12:08:13.014479;-20.445319817;-43.919528675
172.23.74.224;2023-10-23 12:08:47.033014;-20.445320108;-43.919528920
172.23.74.224;2023-10-23 12:09:21.342294;-20.445320413;-43.919529165
172.23.74.224;2023-10-23 12:09:55.056005;-20.445325030;-43.919526292
172.23.74.224;2023-10-23 12:10:29.305429;-20.445324958;-43.919528113
172.23.74.224;2023-10-23 12:11:02.942488;-20.445325643;-43.919527645
172.23.74.224;2023-10-23 12:11:38.071394;-20.445099646;-43.920380446
172.23.74.224;2023-10-23 12:12:13.097550;-20.444906978;-43.922019993
172.23.74.224;2023-10-23 12:12:47.464086;-20.446097065;-43.923417152
172.23.74.224;2023-10-23 12:13:21.554248;-20.448131333;-43.923947126
172.23.74.224;2023-10-23 12:13:55.714869;-20.450465507;-43.924106017
172.23.74.224;2023-10-23 12:14:29.351035;-20.452650664;-43.923394025
172.23.74.224;2023-10-23 12:15:03.551744;-20.454815853;-43.922638032
172.23.74.224;2023-10-23 12:15:38.609561;-20.457066090;-43.923293422
172.23.74.224;2023-10-23 12:16:13.202179;-20.459038611;-43.924644445
172.23.74.224;2023-10-23 12:16:47.641399;-20.461191698;-43.925305641
172.23.74.224;2023-10-23 12:17:21.743025;-20.461710364;-43.927668310
172.23.74.224;2023-10-23 12:17:56.390947;-20.463669664;-43.928941471
172.23.74.224;2023-10-23 12:18:30.130361;-20.465009317;-43.929764098
172.23.74.224;2023-10-23 12:19:04.130663;-20.466111331;-43.930311585
172.23.74.224;2023-10-23 12:19:40.290572;-20.467408300;-43.930961817
172.23.74.224;2023-10-23 12:20:13.806078;-20.467931607;-43.932058131
172.23.74.224;2023-10-23 12:20:47.836764;-20.469338854;-43.932464513
172.23.74.224;2023-10-23 12:21:21.898425;-20.471474282;-43.933143892
172.23.74.224;2023-10-23 12:21:56.043050;-20.472560773;-43.935325366
172.23.74.224;2023-10-23 12:22:30.311024;-20.474123728;-43.937195741
172.23.74.224;2023-10-23 12:23:04.034650;-20.475900276;-43.938790402
172.23.74.224;2023-10-23 12:23:40.522558;-20.477814104;-43.940205698
172.23.74.224;2023-10-23 12:24:14.057426;-20.479534033;-43.938738249
172.23.74.224;2023-10-23 12:24:47.941381;-20.480317679;-43.936911933
172.23.74.224;2023-10-23 12:25:22.236918;-20.480595890;-43.936987053
172.23.74.224;2023-10-23 12:25:56.937053;-20.480640820;-43.936865843
172.23.74.224;2023-10-23 12:26:31.071425;-20.480514123;-43.937206541
172.23.74.224;2023-10-23 12:27:05.172632;-20.478926065;-43.939616272
172.23.74.224;2023-10-23 12:27:42.665324;-20.475837375;-43.938613313
172.23.74.224;2023-10-23 12:28:16.101538;-20.473547147;-43.936540490
172.23.74.224;2023-10-23 12:28:50.344294;-20.471843888;-43.933518118
172.23.74.224;2023-10-23 12:29:24.330910;-20.468943195;-43.932403888
172.23.74.224;2023-10-23 12:29:59.354383;-20.466666909;-43.930501125
172.23.74.224;2023-10-23 12:30:33.161679;-20.463205694;-43.928696110
172.23.74.224;2023-10-23 12:31:07.971247;-20.461338265;-43.925441799
172.23.74.224;2023-10-23 12:31:43.673979;-20.459696248;-43.924685779
172.23.74.224;2023-10-23 12:32:17.796677;-20.458106323;-43.924006319
172.23.74.224;2023-10-23 12:32:51.930621;-20.457068978;-43.923106599
172.23.74.224;2023-10-23 12:33:25.774081;-20.454797887;-43.922568439
172.23.74.224;2023-10-23 12:33:59.837550;-20.453157224;-43.924205959
172.23.74.224;2023-10-23 12:34:34.688904;-20.454617683;-43.925278698
172.23.74.224;2023-10-23 12:35:12.933984;-20.456711422;-43.925025155
172.23.74.224;2023-10-23 12:35:43.991282;-20.456783116;-43.924955245
172.23.74.224;2023-10-23 12:36:17.745478;-20.456783498;-43.924954542
172.23.74.224;2023-10-23 12:36:52.076469;-20.456782851;-43.924954613
172.23.74.224;2023-10-23 12:37:25.924979;-20.456782390;-43.924954617
172.23.74.224;2023-10-23 12:37:59.877889;-20.456782413;-43.924954260
172.23.74.224;2023-10-23 12:38:33.744002;-20.456782308;-43.924954337
172.23.74.224;2023-10-23 12:39:09.833087;-20.456782018;-43.924954627
172.23.74.224;2023-10-23 12:39:44.219038;-20.456781699;-43.924954738
172.23.74.224;2023-10-23 12:40:18.107351;-20.456781514;-43.924954578
172.23.74.224;2023-10-23 12:40:52.452944;-20.456781479;-43.924954340
172.23.74.224;2023-10-23 12:41:26.876694;-20.456781452;-43.924954283
172.23.74.224;2023-10-23 12:42:01.239700;-20.456782649;-43.924953629
172.23.74.224;2023-10-23 12:42:35.152383;-20.456784167;-43.924955010
172.23.74.224;2023-10-23 12:43:13.326153;-20.456784857;-43.924955294
172.23.74.224;2023-10-23 12:43:47.652988;-20.456785361;-43.924955250
172.23.74.224;2023-10-23 12:44:21.682722;-20.456785401;-43.924955329
172.23.74.224;2023-10-23 12:44:56.096153;-20.456785280;-43.924955543
172.23.74.224;2023-10-23 12:45:30.254344;-20.456785206;-43.924955744
172.23.74.224;2023-10-23 12:46:04.463585;-20.456785419;-43.924955663
172.23.74.224;2023-10-23 12:46:42.660680;-20.456785700;-43.924955586
172.23.74.224;2023-10-23 12:47:16.930272;-20.456785753;-43.924955754
172.23.74.224;2023-10-23 12:47:51.506600;-20.456785676;-43.924955935
172.23.74.224;2023-10-23 12:48:26.144226;-20.456785622;-43.924956000
172.23.74.224;2023-10-23 12:49:00.062886;-20.456785701;-43.924955947
172.23.74.224;2023-10-23 12:49:34.300459;-20.456785736;-43.924955972
172.23.74.224;2023-10-23 12:50:15.875496;-20.456785684;-43.924956078
172.23.74.224;2023-10-23 12:50:47.959170;-20.456785616;-43.924956159
172.23.74.224;2023-10-23 12:51:21.868245;-20.456785599;-43.924956159
172.23.74.224;2023-10-23 12:51:56.226676;-20.456785634;-43.924956109
172.23.74.224;2023-10-23 12:52:30.156302;-20.456785629;-43.924956147
172.23.74.224;2023-10-23 12:53:04.785947;-20.456785581;-43.924956290
172.23.74.224;2023-10-23 12:53:42.420968;-20.456785486;-43.924956424
172.23.74.224;2023-10-23 12:54:15.978498;-20.456785324;-43.924956337
172.23.74.224;2023-10-23 12:54:50.589427;-20.456785051;-43.924956108
172.23.74.224;2023-10-23 12:55:24.738191;-20.456784598;-43.924955913
172.23.74.224;2023-10-23 12:55:59.214648;-20.456784064;-43.924955756
172.23.74.224;2023-10-23 12:56:33.255663;-20.456783585;-43.924955609
172.23.74.224;2023-10-23 12:57:10.015673;-20.456783150;-43.924955435
172.23.74.224;2023-10-23 12:57:44.507225;-20.456782786;-43.924955203
172.23.74.224;2023-10-23 12:58:18.806335;-20.456782394;-43.924954889
172.23.74.224;2023-10-23 12:58:53.175098;-20.456781886;-43.924954447
172.23.74.224;2023-10-23 12:59:26.919030;-20.456781328;-43.924953903
172.23.74.224;2023-10-23 13:00:02.042190;-20.456780781;-43.924953254
172.23.74.224;2023-10-23 13:00:36.676926;-20.456780269;-43.924952577
172.23.74.224;2023-10-23 13:01:13.493166;-20.456779722;-43.924951977
172.23.74.224;2023-10-23 13:01:48.989047;-20.456779355;-43.924951535
172.23.74.224;2023-10-23 13:02:22.394154;-20.456779182;-43.924951207
172.23.74.224;2023-10-23 13:02:56.445405;-20.456779082;-43.924950829
172.23.74.224;2023-10-23 13:03:30.883003;-20.456778972;-43.924950447
172.23.74.224;2023-10-23 13:04:08.525390;-20.456778810;-43.924950130
172.23.74.224;2023-10-23 13:04:53.054254;-20.456778742;-43.924949936
172.23.74.224;2023-10-23 13:05:17.697681;-20.456778893;-43.924949970
172.23.74.224;2023-10-23 13:05:51.720669;-20.456779257;-43.924950049
172.23.74.224;2023-10-23 13:06:25.984591;-20.456779632;-43.924950121
172.23.74.224;2023-10-23 13:07:00.568079;-20.456779837;-43.924950387
172.23.74.224;2023-10-23 13:07:34.782115;-20.456780009;-43.924951662
172.23.74.224;2023-10-23 13:08:13.017063;-20.456779994;-43.924953373
172.23.74.224;2023-10-23 13:08:47.229378;-20.456780087;-43.924954305
172.23.74.224;2023-10-23 13:09:21.794741;-20.456780069;-43.924954817
172.23.74.224;2023-10-23 13:09:56.385530;-20.456779898;-43.924955086
172.23.74.224;2023-10-23 13:10:30.246049;-20.456779768;-43.924955196
172.23.74.224;2023-10-23 13:11:05.289809;-20.456779797;-43.924955133
172.23.74.224;2023-10-23 13:11:43.140653;-20.456779801;-43.924955084
172.23.74.224;2023-10-23 13:12:18.170410;-20.456779799;-43.924954792
172.23.74.224;2023-10-23 13:12:52.338485;-20.456779792;-43.924954442
172.23.74.224;2023-10-23 13:13:26.556728;-20.456779867;-43.924954093
172.23.74.224;2023-10-23 13:14:01.678029;-20.456780011;-43.924953789
172.23.74.224;2023-10-23 13:14:39.247607;-20.456780123;-43.924953529
