172.23.66.91;2023-08-24 14:18:09.704167;Erro;Erro;
172.23.66.91;2023-08-25 09:39:59.527918;Erro;Erro;
172.23.66.91;2023-08-25 09:43:13.115708;Erro;Erro;
172.23.66.91;2023-08-25 09:45:33.748150;Erro;Erro;
172.23.66.91;2023-08-25 09:52:39.335688;Erro;Erro;
172.23.66.91;2023-08-29 08:03:17.420630;Erro;Erro;
172.23.66.91;2023-08-29 08:05:57.830648;Erro;Erro;
172.23.66.91;2023-08-29 08:09:19.046587;Erro;Erro;
172.23.66.91;2023-08-29 08:16:19.168771;Erro;Erro;
172.23.66.91;2023-08-29 08:16:48.018074;Erro;Erro;
172.23.66.91;2023-08-29 12:05:19.270862;Erro;Erro;
172.23.66.91;2023-08-30 11:02:57.141284;Erro;Erro;
172.23.66.91;2023-08-30 11:03:59.332621;Erro;Erro;
172.23.66.91;2023-08-30 11:08:00.245921;Erro;Erro;
172.23.66.91;2023-08-30 11:09:27.011279;Erro;Erro;
172.23.66.91;2023-08-30 11:14:13.679309;Erro;Erro;
172.23.66.91;2023-08-30 11:14:34.102407;Erro;Erro;
172.23.66.91;2023-08-30 11:21:16.917313;Erro;Erro;
172.23.66.91;2023-08-30 11:26:20.477551;Erro;Erro;
172.23.66.91;2023-08-30 11:26:44.600338;Erro;Erro;
