IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.65,2023-11-22,10:00,LX5,-20.45881,-43.919965,40,80109,-85,172.23.67.140,CM-7936
172.23.66.65,2023-11-22,10:00,LX5,-20.45881,-43.919965,40,46145,-94,172.23.67.130,CM-7927
172.23.66.65,2023-11-22,10:00,LX5,-20.45881,-43.919965,40,87584,-94,172.23.67.142,CM-7937
172.23.66.65,2023-11-22,10:00,LX5,-20.45881,-43.919965,40,46141,-95,172.23.67.157,CM-7951
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,83411,-82,172.23.67.205,CM-7965
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,77448,-82,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,82149,-73,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87578,-88,172.23.67.159,CM-7953
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,79394,-80,172.23.67.131,CM-7928
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,46141,-77,172.23.67.157,CM-7951
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87287,-98,172.23.66.46,UFR 04 - Vila 2
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,77451,-94,172.23.66.19,UMR 41 - 17 L link
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87375,-86,172.23.67.112,CM-7910
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87587,-81,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,66070,-73,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87280,-90,172.23.67.111,CM-7908
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,93565,-92,172.23.66.13,UFR 02 - Britador
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,77451,-77,172.23.66.19,UMR 41 - 17 L link
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,86038,-92,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,42831,-86,172.23.67.105,CM-7902
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,83413,-89,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87587,-92,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,66070,-79,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:01,LX5,-20.458806666666668,-43.919959999999996,40,87584,-82,172.23.67.142,CM-7937
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,83411,-87,172.23.67.205,CM-7965
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87287,-79,172.23.66.46,UFR 04 - Vila 2
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,42831,-75,172.23.67.105,CM-7902
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,46145,-81,172.23.67.130,CM-7927
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,46141,-86,172.23.67.157,CM-7951
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,0,-92,0.0.0.0,Gateway
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87584,-84,172.23.67.142,CM-7937
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87375,-86,172.23.67.112,CM-7910
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,66070,-95,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87584,-96,172.23.67.142,CM-7937
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,82149,-86,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,72710,-76,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87367,-75,172.23.67.127,CM-7925
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87587,-78,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,66070,-72,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87280,-91,172.23.67.111,CM-7908
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,0,-95,172.23.67.108,CM-7906
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,86032,-93,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,0,-96,0.0.0.0,Gateway
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87367,-90,172.23.67.127,CM-7925
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,85231,-79,172.23.66.16,UFR 06 - 13N
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87287,-88,172.23.66.46,UFR 04 - Vila 2
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,46141,-94,172.23.67.157,CM-7951
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,82149,-79,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87587,-88,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,66070,-79,172.23.66.21,UMR 37 - 18N PROX ES5502
172.23.66.65,2023-11-22,10:01,LX5,-20.458804999999998,-43.919958333333334,40,87375,-94,172.23.67.112,CM-7910
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,83411,-87,172.23.67.205,CM-7965
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77448,-82,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77451,-71,172.23.66.19,UMR 41 - 17 L link
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,42612,-86,172.23.67.84,MN-2408
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87367,-79,172.23.67.127,CM-7925
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,42825,-68,172.23.67.115,CM-7913
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,46149,-62,172.23.67.136,CM-7932
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,0,-102,0.0.0.0,Gateway
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87375,-86,172.23.67.112,CM-7910
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,72710,-90,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87287,-83,172.23.66.46,UFR 04 - Vila 2
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87280,-93,172.23.67.111,CM-7908
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,77451,-68,172.23.66.19,UMR 41 - 17 L link
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,85231,-78,172.23.66.16,UFR 06 - 13N
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,86032,-97,172.23.66.10,UMR 27 - PCOL Banco acima
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,87587,-90,172.23.67.201,ES-5501
172.23.66.65,2023-11-22,10:02,LX5,-20.4588,-43.919954999999995,39,66070,-79,172.23.66.21,UMR 37 - 18N PROX ES5502
