IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,66083,-77,172.23.66.23,UMR 20 - PCOL  LINK
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,46149,-90,172.23.67.136,CM-7932
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,85231,-80,172.23.66.16,UFR 06 - 13N
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,87282,-84,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,77448,-83,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,87367,-83,172.23.67.127,CM-7925
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,83368,-78,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,42830,-88,172.23.67.117,CM-7915
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,0,-77,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,78947,-87,172.23.67.110,CM-7907
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,82149,-81,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,72710,-83,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,83413,-82,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,77451,-89,172.23.66.19,UMR 41 - 17 L link
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,42825,-88,172.23.67.115,CM-7913
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,87587,-80,172.23.67.201,ES-5501
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,83364,-70,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992166666667,38,42826,-87,172.23.67.166,CM-7960
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992333333333,38,87582,-73,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:00,LX5,-20.476381666666665,-43.91992333333333,38,42497,-68,172.23.67.237,TE-1116
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,78947,-76,172.23.67.110,CM-7907
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,87287,-75,172.23.66.46,UFR 04 - Vila 2
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,77448,-78,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,42826,-74,172.23.67.166,CM-7960
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,83364,-68,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,79102,-76,172.23.67.106,CM-7904
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,0,-79,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,87584,-77,172.23.67.142,CM-7937
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,72711,-81,172.23.66.61,UMR 34 - 4H Estacionamento
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,82151,-85,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,0,-90,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87582,-73,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,87375,-87,172.23.67.112,CM-7910
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,42821,-83,172.23.67.85,Desconhecido
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,66083,-80,172.23.66.23,UMR 20 - PCOL  LINK
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,42497,-66,172.23.67.237,TE-1116
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,87282,-83,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,82150,-76,172.23.66.83,UMR 10 - 10N
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,78947,-83,172.23.67.110,CM-7907
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,77447,-89,172.23.66.33,UMR 32 - 8F Antigo Corpo Oeste
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,82149,-81,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,42826,-87,172.23.67.166,CM-7960
172.23.66.13,2023-11-22,10:01,LX5,-20.476381666666665,-43.91992333333333,38,87375,-89,172.23.67.112,CM-7910
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,79102,-89,172.23.67.106,CM-7904
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87374,-84,172.23.67.102,CM-7902
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,72710,-89,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,82151,-90,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,0,-91,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87584,-86,172.23.67.142,CM-7937
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87582,-91,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87592,-95,172.23.67.114,CM-7912
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,0,-97,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,0,-100,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87577,-94,172.23.67.161,CM-7955
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,83364,-92,172.23.67.149,CM-7943
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87374,-92,172.23.67.102,CM-7902
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,83368,-79,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,0,-80,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87282,-84,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,77448,-84,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,87367,-80,172.23.67.127,CM-7925
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,86038,-84,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,77449,-79,172.23.67.132,CM-7929
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,83368,-79,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,78947,-88,172.23.67.110,CM-7907
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,82149,-82,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,72710,-83,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.13,2023-11-22,10:01,LX5,-20.476378333333333,-43.919925,38,82151,-88,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87582,-73,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42612,-85,172.23.67.84,MN-2408
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42497,-66,172.23.67.237,TE-1116
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42825,-86,172.23.67.115,CM-7913
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,46149,-87,172.23.67.136,CM-7932
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87287,-84,172.23.66.46,UFR 04 - Vila 2
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,83368,-82,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87587,-82,172.23.67.201,ES-5501
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,77448,-86,172.23.66.37,UMR 12 - 13T  LINK
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,86038,-87,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87374,-88,172.23.67.102,CM-7902
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42949,-83,172.23.67.160,CM-7954
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,86033,-68,172.23.66.14,UMR 19 - ESC MINA
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87592,-71,172.23.67.114,CM-7912
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87587,-87,172.23.67.201,ES-5501
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,0,-90,0.0.0.0,Gateway
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,0,-87,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42821,-84,172.23.67.85,Desconhecido
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,77446,-81,172.23.66.41,UMR 14 - 4H Estrada sentido Batateiro
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,83368,-79,172.23.66.244,UMR 15 - PCN1 TREVO PCOL
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,82150,-77,172.23.66.83,UMR 10 - 10N
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,42830,-89,172.23.67.117,CM-7915
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,78947,-87,172.23.67.110,CM-7907
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,82149,-82,172.23.66.47,UMR 03 - Trailer telescopio  PCN
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,72710,-83,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.919925,38,87375,-87,172.23.67.112,CM-7910
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,87582,-73,172.23.67.118,CM-7916
172.23.66.13,2023-11-22,10:02,LX5,-20.476376666666663,-43.91992666666666,38,78947,-84,172.23.67.110,CM-7907
