IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,83413,-92,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,87287,-92,172.23.66.46,UFR 04 - Vila 2
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,77529,-78,172.23.67.101,CM-7901
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,87282,-85,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,85231,-85,172.23.66.16,UFR 06 - 13N
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,0,-90,0.0.0.0,Gateway
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,42831,-90,172.23.67.105,CM-7902
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,87277,-76,172.23.67.147,CM-7941
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93243833333333,34,87584,-92,172.23.67.142,CM-7937
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87587,-78,172.23.67.201,ES-5501
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,77153,-59,172.23.66.22,UMR 28 - 18D PRX 6003
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,82151,-60,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,0,-79,0.0.0.0,Gateway
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87278,-70,172.23.67.215,PM-9910
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87578,-73,172.23.67.159,CM-7953
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,72710,-72,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87283,-67,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87589,-70,172.23.67.148,CM-7942
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,46145,-66,172.23.67.130,CM-7927
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,42826,-62,172.23.67.166,CM-7960
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,85229,-73,172.23.66.243,UMR 06 - Substação 13H
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,79449,-62,172.23.67.154,CM-7948
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87372,-75,172.23.67.108,CM-7906
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87370,-54,172.23.67.145,CM-7939
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,77449,-71,172.23.67.132,CM-7929
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87574,-74,172.23.67.126,CM-7924
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,68470,-102,172.23.66.8,UMR 40 - PCOL
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87282,-105,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,0,-108,0.0.0.0,Gateway
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87590,-95,172.23.67.155,CM-7949
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87368,-103,172.23.67.162,CM-7956
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87584,-100,172.23.67.142,CM-7937
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,72421,-78,172.23.66.27,UFR 07 - Sump 1080
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,72710,-67,172.23.66.9,UMR 01 - 22H ( Link )
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,83413,-81,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,72457,-70,172.23.66.63,UMR 07  -  9F
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,86038,-72,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87588,-79,172.23.67.144,Desconhecido
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87283,-70,172.23.66.45,UMR 22 - 20H LINK Alto
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,82151,-57,172.23.66.226,UMR 13 - 15F Estrada
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87587,-74,172.23.67.201,ES-5501
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87277,-63,172.23.67.147,CM-7941
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87367,-73,172.23.67.127,CM-7925
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,0,-84,0.0.0.0,Gateway
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87590,-66,172.23.67.155,CM-7949
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,86038,-84,172.23.66.24,UMR 35 - Vila Sub Estacão 
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,83413,-91,172.23.66.239,UMR 38 - 18C Praça da ES-6004
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,42950,-85,172.23.67.156,CM-7950
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87278,-88,172.23.67.215,PM-9910
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87578,-74,172.23.67.159,CM-7953
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,86036,-86,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,85231,-84,172.23.66.16,UFR 06 - 13N
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,77449,-92,172.23.67.132,CM-7929
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,46145,-83,172.23.67.130,CM-7927
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87370,-69,172.23.67.145,CM-7939
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87291,-95,172.23.66.241,UFR 05 Corpo Oeste B2
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87368,-92,172.23.67.162,CM-7956
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,93566,-86,172.23.67.213,PM-9908
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,0,-90,0.0.0.0,Gateway
172.23.66.76,2023-11-22,10:02,LX5,-20.463314999999998,-43.93244,34,87279,-92,172.23.67.150,CM-7944
